住所（スプレッドシート用）,Latitude,Longitude,世帯数
兵庫県神戸市灘区高尾通１丁目,34.7217002,135.221283,78
兵庫県神戸市灘区高尾通２丁目,34.72102,135.2198189,49
兵庫県神戸市灘区高尾通３丁目,34.7201333,135.2182085,127
兵庫県神戸市灘区高尾通４丁目,34.719045,135.2158661,240
兵庫県神戸市灘区高羽字滝ノ奥,34.7351592,135.2402008,43
兵庫県神戸市灘区高羽字瀧ノ奥,34.7397588,135.2395881,226
兵庫県神戸市灘区高羽町１丁目,34.723248,135.2428106,162
兵庫県神戸市灘区高羽町２丁目,34.7236801,135.2417021,169
兵庫県神戸市灘区高羽町３丁目,34.7229962,135.239881,278
兵庫県神戸市灘区高羽町４丁目,34.72224569999999,135.2385628,39
兵庫県神戸市灘区高羽町５丁目,34.72190820000001,135.2375376,283
兵庫県神戸市灘区土山町,34.7327885,135.2448613,518
兵庫県神戸市灘区鶴甲１丁目,34.7317404,135.2378305,283
兵庫県神戸市灘区鶴甲２丁目,34.7334124,135.2366588,559
兵庫県神戸市灘区鶴甲３丁目,34.7346482,135.2347619,688
兵庫県神戸市灘区鶴甲４丁目,34.7356284,135.2366588,820
兵庫県神戸市灘区鶴甲５丁目,34.7377133,135.2357801,256
兵庫県神戸市灘区寺口町,34.7243965,135.2381234,350
兵庫県神戸市灘区徳井町１丁目,34.7159275,135.2482306,120
兵庫県神戸市灘区徳井町２丁目,34.715449,135.2474981,158
兵庫県神戸市灘区徳井町３丁目,34.7149051,135.2463262,186
兵庫県神戸市灘区徳井町４丁目,34.7149154,135.2451543,229
兵庫県神戸市灘区徳井町５丁目,34.7143715,135.2439824,259
兵庫県神戸市灘区友田町１丁目,34.7129912,135.2433965,253
兵庫県神戸市灘区友田町２丁目,34.7123767,135.2423711,228
兵庫県神戸市灘区友田町３丁目,34.7116211,135.2416387,286
兵庫県神戸市灘区友田町４丁目,34.7114248,135.2403205,517
兵庫県神戸市灘区友田町５丁目,34.711158,135.2391487,97
兵庫県神戸市灘区中郷町１丁目,34.7168294,135.2480841,156
兵庫県神戸市灘区中郷町２丁目,34.7168396,135.2469122,122
兵庫県神戸市灘区中郷町３丁目,34.7162957,135.2457402,115
兵庫県神戸市灘区中郷町４丁目,34.7157518,135.2445683,200
兵庫県神戸市灘区中原通１丁目,34.7148156,135.2246506,214
兵庫県神戸市灘区中原通２丁目,34.7142715,135.2234792,133
兵庫県神戸市灘区中原通３丁目,34.713934,135.2224543,123
兵庫県神戸市灘区中原通４丁目,34.7133849,135.2218687,67
兵庫県神戸市灘区中原通５丁目,34.7132539,135.2209902,89
兵庫県神戸市灘区中原通６丁目,34.7126393,135.2199653,169
兵庫県神戸市灘区中原通７丁目,34.7120952,135.2187941,162
兵庫県神戸市灘区永手町１丁目,34.7175103,135.2414923,147
兵庫県神戸市灘区永手町２丁目,34.7166188,135.2404669,167
兵庫県神戸市灘区永手町３丁目,34.7162813,135.2394416,117
兵庫県神戸市灘区永手町４丁目,34.7152487,135.2387093,156
兵庫県神戸市灘区永手町５丁目,34.7147047,135.2375376,147
兵庫県神戸市灘区長峰台１丁目,34.7256994,135.2233328,77
兵庫県神戸市灘区長峰台２丁目,34.7250897,135.2217222,110
兵庫県神戸市灘区灘北通１丁目,34.7108968,135.2293364,98
兵庫県神戸市灘区灘北通２丁目,34.7106349,135.2275791,156
兵庫県神戸市灘区灘北通３丁目,34.71029740000001,135.2265541,111
兵庫県神戸市灘区灘北通４丁目,34.7097534,135.2253827,241
兵庫県神戸市灘区灘北通５丁目,34.7090028,135.2240649,252
兵庫県神戸市灘区灘北通６丁目,34.7087409,135.2223079,172
兵庫県神戸市灘区灘北通７丁目,34.7081968,135.2211366,195
兵庫県神戸市灘区灘北通８丁目,34.7073808,135.2193797,349
兵庫県神戸市灘区灘北通９丁目,34.7069072,135.2180621,251
兵庫県神戸市灘区灘北通１０丁目,34.7063682,135.2163053,405
兵庫県神戸市灘区灘南通１丁目,34.7095065,135.2299221,197
兵庫県神戸市灘区灘南通２丁目,34.7091741,135.2283113,85
兵庫県神戸市灘区灘南通３丁目,34.7092547,135.2269934,169
兵庫県神戸市灘区灘南通４丁目,34.7083631,135.2259684,172
兵庫県神戸市灘区灘南通５丁目,34.7076126,135.2246506,291
兵庫県神戸市灘区灘南通６丁目,34.7073506,135.2228936,218
兵庫県神戸市灘区畑原通１丁目,34.7173793,135.2245042,115
兵庫県神戸市灘区畑原通２丁目,34.7168352,135.2233328,81
兵庫県神戸市灘区畑原通３丁目,34.7162256,135.2217222,198
兵庫県神戸市灘区畑原通５丁目,34.7153439,135.2195261,122
兵庫県神戸市灘区浜田町１丁目,34.7088296,135.2439824,143
兵庫県神戸市灘区浜田町２丁目,34.7109861,135.242957,156
兵庫県神戸市灘区浜田町３丁目,34.7102305,135.2422246,205
兵庫県神戸市灘区浜田町４丁目,34.7089105,135.2426641,150
兵庫県神戸市灘区原田通１丁目,34.7087909,135.2164517,287
兵庫県神戸市灘区原田通２丁目,34.7068667,135.2146949,169
兵庫県神戸市灘区原田通３丁目,34.7082567,135.2141094,305
兵庫県神戸市灘区稗原町１丁目,34.7141607,135.2363659,156
兵庫県神戸市灘区稗原町２丁目,34.7134052,135.2356336,150
兵庫県神戸市灘区稗原町３丁目,34.7129972,135.2347549,42
兵庫県神戸市灘区稗原町４丁目,34.7125892,135.2338761,62
兵庫県神戸市灘区日尾町１丁目,34.7176717,135.2388558,70
兵庫県神戸市灘区日尾町２丁目,34.7174048,135.237684,159
兵庫県神戸市灘区日尾町３丁目,34.7171379,135.2365123,152
兵庫県神戸市灘区琵琶町１丁目,34.7127703,135.2369517,261
兵庫県神戸市灘区琵琶町２丁目,34.71139,135.2363659,181
兵庫県神戸市灘区琵琶町３丁目,34.7114002,135.2351942,207
兵庫県神戸市灘区備後町１丁目,34.7152181,135.2422246,87
兵庫県神戸市灘区備後町２丁目,34.7144625,135.2414923,205
兵庫県神戸市灘区備後町３丁目,34.7139186,135.2403205,330
兵庫県神戸市灘区備後町４丁目,34.7135106,135.2394416,108
兵庫県神戸市灘区備後町５丁目,34.7133143,135.2381234,268
兵庫県神戸市灘区深田町１丁目,34.716261,135.2417852,109
兵庫県神戸市灘区深田町２丁目,34.7152283,135.2410528,173
兵庫県神戸市灘区深田町３丁目,34.7152385,135.239881,268
兵庫県神戸市灘区深田町４丁目,34.7143469,135.2388558,178
兵庫県神戸市灘区福住通１丁目,34.7158884,135.2247238,38
兵庫県神戸市灘区福住通２丁目,34.7154451,135.2239185,33
兵庫県神戸市灘区福住通３丁目,34.714765,135.2224543,144
兵庫県神戸市灘区福住通４丁目,34.7142209,135.221283,177
兵庫県神戸市灘区福住通５丁目,34.7139489,135.2206974,217
兵庫県神戸市灘区福住通６丁目,34.7134753,135.2193797,162
兵庫県神戸市灘区福住通８丁目,34.7124576,135.2168909,95
兵庫県神戸市灘区船寺通１丁目,34.7081161,135.2305079,239
兵庫県神戸市灘区船寺通２丁目,34.7076426,135.2291899,45
兵庫県神戸市灘区船寺通３丁目,34.7070281,135.2281649,34
兵庫県神戸市灘区船寺通４丁目,34.7067663,135.2264077,216
兵庫県神戸市灘区船寺通５丁目,34.7065044,135.2246506,188
兵庫県神戸市灘区船寺通６丁目,34.7061669,135.2236257,121
兵庫県神戸市灘区摩耶海岸通１丁目,34.7002883,135.2226007,1580
兵庫県神戸市灘区摩耶海岸通２丁目,34.7018197,135.2217222,1908
兵庫県神戸市灘区味泥町,34.7035724,135.2272863,23
兵庫県神戸市灘区箕岡通１丁目,34.7231556,135.2211366,159
兵庫県神戸市灘区箕岡通２丁目,34.7217854,135.2193797,124
兵庫県神戸市灘区箕岡通３丁目,34.7209692,135.2176229,110
兵庫県神戸市灘区箕岡通４丁目,34.7198809,135.2152805,127
兵庫県神戸市灘区都通１丁目,34.7056377,135.2287506,63
兵庫県神戸市灘区都通２丁目,34.70571839999999,135.2274327,276
兵庫県神戸市灘区都通３丁目,34.7051039,135.2264077,121
兵庫県神戸市灘区都通４丁目,34.70449360000001,135.2252838,174
兵庫県神戸市灘区都通５丁目,34.7053962,135.2246506,192
兵庫県神戸市灘区宮山町１丁目,34.7212936,135.2365123,76
兵庫県神戸市灘区宮山町２丁目,34.7208201,135.2351942,138
兵庫県神戸市灘区宮山町３丁目,34.7200041,135.2334368,166
兵庫県神戸市灘区森後町１丁目,34.7171831,135.2392952,176
兵庫県神戸市灘区森後町２丁目,34.7164326,135.237977,339
兵庫県神戸市灘区森後町３丁目,34.7160951,135.2369517,358
兵庫県神戸市灘区薬師通１丁目,34.7200283,135.2224543,105
兵庫県神戸市灘区薬師通２丁目,34.7197661,135.2206974,51
兵庫県神戸市灘区薬師通３丁目,34.7187434,135.2187941,140
兵庫県神戸市灘区薬師通４丁目,34.7179272,135.2170373,80
兵庫県神戸市灘区八幡町１丁目,34.7185734,135.2387093,330
兵庫県神戸市灘区八幡町２丁目,34.7191478,135.2363659,349
兵庫県神戸市灘区八幡町３丁目,34.7186038,135.2351942,236
兵庫県神戸市灘区八幡町４丁目,34.7177877,135.2334368,313
兵庫県神戸市灘区山田町１丁目,34.7221298,135.2359265,58
兵庫県神戸市灘区山田町２丁目,34.7213087,135.2347549,99
兵庫県神戸市灘区山田町３丁目,34.7210467,135.2329974,200
兵庫県神戸市灘区大和町１丁目,34.7182199,135.2474981,133
兵庫県神戸市灘区大和町２丁目,34.717676,135.2463262,179
兵庫県神戸市灘区大和町３丁目,34.7176863,135.2451543,328
兵庫県神戸市灘区大和町４丁目,34.7171423,135.2439824,218
兵庫県神戸市灘区大和町５丁目,34.7165984,135.2428106,130
兵庫県神戸市灘区弓木町２丁目,34.7190665,135.2457402,145
兵庫県神戸市灘区弓木町３丁目,34.7185226,135.2445683,149
兵庫県神戸市灘区弓木町４丁目,34.7189961,135.2438241,190
兵庫県神戸市灘区弓木町５丁目,34.7179183,135.2423711,94
兵庫県神戸市灘区六甲山町一ケ谷,34.7572228,135.2378305,11
兵庫県神戸市灘区六甲山町北六甲,34.7614293,135.2313865,35
兵庫県神戸市灘区六甲山町西谷山,34.7491078,135.2477911,19
兵庫県神戸市灘区六甲山町南六甲,34.7481364,135.2313865,33
兵庫県神戸市灘区六甲台町,34.72650180000001,135.2349013,1129
兵庫県神戸市灘区六甲町１丁目,34.7155511,135.2357801,224
兵庫県神戸市灘区六甲町２丁目,34.7155612,135.2346084,202
兵庫県神戸市灘区六甲町３丁目,34.7136269,135.2340226,120
兵庫県神戸市灘区六甲町４丁目,34.7144631,135.2334368,151
兵庫県神戸市灘区六甲町５丁目,34.7150928,135.2327045,162
兵庫県神戸市中央区神戸市中央区,34.6639345,135.2203909,87399
兵庫県神戸市中央区相生町１丁目,34.681679,135.1795744,420
兵庫県神戸市中央区相生町２丁目,34.6808628,135.1778191,15
兵庫県神戸市中央区相生町４丁目,34.6778209,135.177234,469
兵庫県神戸市中央区相生町５丁目,34.6761589,135.177234,792
兵庫県神戸市中央区旭通１丁目,34.6981919,135.2004972,187
兵庫県神戸市中央区旭通２丁目,34.6972953,135.2000581,268
兵庫県神戸市中央区旭通３丁目,34.6973052,135.1988874,349
兵庫県神戸市中央区旭通４丁目,34.6966906,135.197863,513
兵庫県神戸市中央区旭通５丁目,34.6958695,135.1966923,59
兵庫県神戸市中央区吾妻通１丁目,34.6995124,135.2081078,259
兵庫県神戸市中央区吾妻通２丁目,34.6992453,135.2069369,127
兵庫県神戸市中央区吾妻通５丁目,34.69788510000001,135.2040096,157
兵庫県神戸市中央区吾妻通６丁目,34.697482,135.2025461,156
兵庫県神戸市中央区生田町１丁目,34.7039725,135.196546,725
兵庫県神戸市中央区生田町２丁目,34.7023107,135.196546,353
兵庫県神戸市中央区生田町３丁目,34.7017469,135.1977167,306
兵庫県神戸市中央区生田町４丁目,34.7010011,135.1958143,300
兵庫県神戸市中央区磯上通２丁目,34.6933973,135.2023997,74
兵庫県神戸市中央区磯上通３丁目,34.6934072,135.2012289,664
兵庫県神戸市中央区磯上通４丁目,34.6928631,135.2000581,289
兵庫県神戸市中央区磯上通５丁目,34.6925256,135.1990337,73
兵庫県神戸市中央区磯上通６丁目,34.6923945,135.1981557,73
兵庫県神戸市中央区磯上通８丁目,34.6915128,135.1959607,9
兵庫県神戸市中央区磯辺通１丁目,34.6908535,135.2002045,282
兵庫県神戸市中央区磯辺通２丁目,34.6900274,135.1996191,127
兵庫県神戸市中央区磯辺通３丁目,34.6896194,135.1987411,192
兵庫県神戸市中央区磯辺通４丁目,34.6890048,135.1977167,694
兵庫県神戸市中央区伊藤町,34.6878511,135.1949364,194
兵庫県神戸市中央区江戸町,34.6892411,135.1943511,89
兵庫県神戸市中央区小野柄通２丁目,34.6956234,135.2012289,181
兵庫県神戸市中央区小野柄通３丁目,34.6950793,135.2000581,264
兵庫県神戸市中央区小野柄通５丁目,34.6943336,135.1981557,31
兵庫県神戸市中央区小野柄通６丁目,34.6939255,135.1972777,33
兵庫県神戸市中央区海岸通,34.6863141,135.188352,250
兵庫県神戸市中央区海岸通１丁目,34.6865156,135.1890836,101
兵庫県神戸市中央区海岸通２丁目,34.686042,135.1877668,128
兵庫県神戸市中央区海岸通３丁目,34.6857798,135.1860112,251
兵庫県神戸市中央区海岸通４丁目,34.6853061,135.1846945,480
兵庫県神戸市中央区海岸通５丁目,34.684349,135.1832315,235
兵庫県神戸市中央区海岸通６丁目,34.6832459,135.1826464,392
兵庫県神戸市中央区籠池通１丁目,34.7119579,135.2104498,90
兵庫県神戸市中央区籠池通２丁目,34.7118268,135.2095715,96
兵庫県神戸市中央区籠池通３丁目,34.7113482,135.2088397,183
兵庫県神戸市中央区籠池通４丁目,34.710945,135.207376,146
兵庫県神戸市中央区籠池通５丁目,34.7104713,135.2060587,53
兵庫県神戸市中央区籠池通７丁目,34.7097255,135.204156,69
兵庫県神戸市中央区加納町１丁目,34.706198,135.1953753,22
兵庫県神戸市中央区加納町２丁目,34.7017762,135.1942047,1388
兵庫県神戸市中央区加納町３丁目,34.6973544,135.1930341,550
兵庫県神戸市中央区加納町４丁目,34.6956925,135.1930341,103
兵庫県神戸市中央区加納町６丁目,34.6881887,135.1959607,224
兵庫県神戸市中央区上筒井通１丁目,34.7093846,135.2117672,201
兵庫県神戸市中央区上筒井通２丁目,34.708906,135.2110353,119
兵庫県神戸市中央区上筒井通３丁目,34.7085684,135.2100107,165
兵庫県神戸市中央区上筒井通４丁目,34.7085783,135.2088397,115
兵庫県神戸市中央区上筒井通５丁目,34.7080341,135.2076687,189
兵庫県神戸市中央区上筒井通６丁目,34.7078375,135.2063514,72
兵庫県神戸市中央区上筒井通７丁目,34.7077817,135.2047414,179
兵庫県神戸市中央区神若通１丁目,34.7041759,135.2053269,214
兵庫県神戸市中央区神若通２丁目,34.7038383,135.2043023,83
兵庫県神戸市中央区神若通３丁目,34.7035711,135.2031315,90
兵庫県神戸市中央区神若通４丁目,34.703163,135.2022534,56
兵庫県神戸市中央区神若通５丁目,34.7028254,135.2012289,189
兵庫県神戸市中央区神若通６丁目,34.7024878,135.2002045,133
兵庫県神戸市中央区北長狭通２丁目,34.6918343,135.190693,29
兵庫県神戸市中央区北長狭通３丁目,34.691018,135.1889373,144
兵庫県神戸市中央区北長狭通４丁目,34.6900707,135.1863038,377
兵庫県神戸市中央区北長狭通５丁目,34.6888414,135.1842556,390
兵庫県神戸市中央区北長狭通６丁目,34.6864435,135.1811835,264
兵庫県神戸市中央区北長狭通７丁目,34.6849372,135.1791356,322
兵庫県神戸市中央区北長狭通８丁目,34.6835621,135.1779654,203
兵庫県神戸市中央区北野町１丁目,34.7033069,135.1933268,219
兵庫県神戸市中央区北野町２丁目,34.70221850000001,135.1909857,403
兵庫県神戸市中央区北野町３丁目,34.7007073,135.1895225,323
兵庫県神戸市中央区北野町４丁目,34.6994779,135.1874742,515
兵庫県神戸市中央区北本町通３丁目,34.6978652,135.2063514,155
兵庫県神戸市中央区北本町通４丁目,34.6974572,135.2054732,147
兵庫県神戸市中央区北本町通５丁目,34.6969131,135.2043023,109
兵庫県神戸市中央区北本町通６丁目,34.6964395,135.2029851,302
兵庫県神戸市中央区楠町１丁目,34.6847502,135.1766489,486
兵庫県神戸市中央区楠町２丁目,34.6836521,135.1754787,172
兵庫県神戸市中央区楠町３丁目,34.6844879,135.1748937,312
兵庫県神戸市中央区楠町５丁目,34.6825637,135.1731385,191
